tamanhoMem,minBloco,requisicoes, - ,cleaningPercent,execucao,real_time,user_time,sys_time,max_memory_kb
2048,16,50,1,100,1,0.04,0.05,0.02,42108
2048,16,60,1,0,1,0.04,0.06,0.01,42032
2048,16,60,1,10,1,0.04,0.05,0.02,42260
2048,16,60,1,20,1,0.04,0.04,0.03,42244
2048,16,60,1,30,1,0.04,0.05,0.02,41880
2048,16,60,1,40,1,0.04,0.05,0.02,41612
2048,16,60,1,50,1,0.04,0.06,0.01,41840
2048,16,60,1,60,1,0.04,0.06,0.01,41800
2048,16,60,1,70,1,0.04,0.06,0.01,42176
2048,16,60,1,80,1,0.04,0.05,0.02,42476
2048,16,60,1,90,1,0.04,0.05,0.02,42116
2048,16,60,1,100,1,0.04,0.05,0.02,42416
2048,16,100,1,0,1,0.04,0.05,0.01,42304
2048,16,100,1,10,1,0.04,0.05,0.02,42164
2048,16,100,1,20,1,0.04,0.05,0.02,42124
2048,16,100,1,30,1,0.04,0.06,0.01,41716
2048,16,100,1,40,1,0.04,0.05,0.02,42052
2048,16,100,1,50,1,0.04,0.06,0.01,42064
2048,16,100,1,60,1,0.04,0.05,0.02,42116
2048,16,100,1,70,1,0.04,0.05,0.02,42092
2048,16,100,1,80,1,0.04,0.05,0.02,42012
2048,16,100,1,90,1,0.04,0.06,0.01,42108
2048,16,100,1,100,1,0.04,0.06,0.01,42048
2048,16,1000,1,0,1,0.04,0.06,0.02,42492
2048,16,1000,1,10,1,0.04,0.06,0.02,42360
2048,16,1000,1,20,1,0.04,0.06,0.02,42632
2048,16,1000,1,30,1,0.04,0.07,0.01,42532
2048,16,1000,1,40,1,0.04,0.06,0.02,42568
2048,16,1000,1,50,1,0.04,0.07,0.01,42256
2048,16,1000,1,60,1,0.04,0.06,0.02,42632
2048,16,1000,1,70,1,0.04,0.07,0.02,42572
2048,16,1000,1,80,1,0.04,0.06,0.02,42428
2048,16,1000,1,90,1,0.04,0.07,0.01,42436
2048,16,1000,1,100,1,0.04,0.07,0.02,42476
2048,32,10,1,0,1,0.04,0.04,0.02,41548
2048,32,10,1,10,1,0.05,0.05,0.01,41932
2048,32,10,1,20,1,0.05,0.04,0.02,41936
2048,32,10,1,30,1,0.03,0.04,0.02,41620
2048,32,10,1,40,1,0.05,0.04,0.01,41332
2048,32,10,1,50,1,0.05,0.04,0.01,41564
2048,32,10,1,60,1,0.05,0.04,0.02,41616
2048,32,10,1,70,1,0.05,0.04,0.02,41448
2048,32,10,1,80,1,0.04,0.04,0.01,41768
2048,32,10,1,90,1,0.05,0.04,0.02,41812
2048,32,10,1,100,1,0.05,0.04,0.02,41696
2048,32,20,1,0,1,0.04,0.04,0.02,41688
2048,32,20,1,10,1,0.04,0.04,0.02,42060
2048,32,20,1,20,1,0.04,0.04,0.02,41604
2048,32,20,1,30,1,0.04,0.03,0.03,41752
2048,32,20,1,40,1,0.04,0.05,0.01,41560
2048,32,20,1,50,1,0.04,0.04,0.02,41516
2048,32,20,1,60,1,0.04,0.04,0.02,41684
2048,32,20,1,70,1,0.04,0.04,0.02,41692
2048,32,20,1,80,1,0.04,0.04,0.02,41908
2048,32,20,1,90,1,0.04,0.05,0.01,41624
2048,32,20,1,100,1,0.04,0.04,0.02,41688
2048,32,30,1,0,1,0.04,0.05,0.01,41772
2048,32,30,1,10,1,0.04,0.04,0.02,41772
2048,32,30,1,20,1,0.04,0.05,0.02,41752
2048,32,30,1,30,1,0.04,0.04,0.02,41804
2048,32,30,1,40,1,0.04,0.04,0.03,41960
2048,32,30,1,50,1,0.04,0.05,0.02,41820
2048,32,30,1,60,1,0.04,0.04,0.02,42104
2048,32,30,1,70,1,0.04,0.04,0.02,41632
2048,32,30,1,80,1,0.04,0.05,0.01,41588
2048,32,30,1,90,1,0.04,0.05,0.02,41872
2048,32,30,1,100,1,0.04,0.05,0.02,41524
2048,32,40,1,0,1,0.04,0.04,0.02,41812
2048,32,40,1,10,1,0.04,0.05,0.01,41596
2048,32,40,1,20,1,0.04,0.04,0.02,41476
2048,32,40,1,30,1,0.04,0.05,0.01,41844
2048,32,40,1,40,1,0.04,0.05,0.02,41856
2048,32,40,1,50,1,0.04,0.05,0.02,41816
2048,32,40,1,60,1,0.04,0.05,0.02,41668
2048,32,40,1,70,1,0.04,0.05,0.02,41916
2048,32,40,1,80,1,0.04,0.05,0.02,41848
2048,32,40,1,90,1,0.04,0.05,0.01,41652
2048,32,40,1,100,1,0.04,0.05,0.02,41564
2048,32,50,1,0,1,0.04,0.05,0.01,41584
2048,32,50,1,10,1,0.04,0.05,0.02,41620
2048,32,50,1,20,1,0.04,0.03,0.03,41944
2048,32,50,1,30,1,0.04,0.04,0.02,41676
2048,32,50,1,40,1,0.04,0.05,0.02,41604
2048,32,50,1,50,1,0.04,0.05,0.01,42072
2048,32,50,1,60,1,0.04,0.04,0.02,41840
2048,32,50,1,70,1,0.04,0.05,0.02,41912
2048,32,50,1,80,1,0.04,0.05,0.02,41816
2048,32,50,1,90,1,0.04,0.04,0.02,41820
2048,32,50,1,100,1,0.04,0.05,0.01,41988
2048,32,60,1,0,1,0.04,0.04,0.02,41760
2048,32,60,1,10,1,0.04,0.05,0.02,41556
2048,32,60,1,20,1,0.04,0.05,0.01,41904
2048,32,60,1,30,1,0.04,0.05,0.02,41688
2048,32,60,1,40,1,0.04,0.05,0.02,41688
2048,32,60,1,50,1,0.04,0.04,0.02,41620
2048,32,60,1,60,1,0.04,0.04,0.02,42148
2048,32,60,1,70,1,0.04,0.04,0.02,41816
2048,32,60,1,80,1,0.04,0.05,0.01,42016
2048,32,60,1,90,1,0.05,0.05,0.01,42052
2048,32,60,1,100,1,0.04,0.05,0.02,41576
2048,32,100,1,0,1,0.05,0.05,0.01,41780
2048,32,100,1,10,1,0.05,0.04,0.02,41924
2048,32,100,1,20,1,0.04,0.05,0.01,41528
2048,32,100,1,30,1,0.04,0.05,0.01,41616
2048,32,100,1,40,1,0.04,0.05,0.01,41412
2048,32,100,1,50,1,0.05,0.05,0.02,41620
2048,32,100,1,60,1,0.04,0.04,0.02,41716
2048,32,100,1,70,1,0.04,0.05,0.01,41684
2048,32,100,1,80,1,0.05,0.04,0.02,41852
2048,32,100,1,90,1,0.05,0.05,0.01,41900
2048,32,100,1,100,1,0.04,0.05,0.02,41808
2048,32,1000,1,0,1,0.05,0.05,0.01,41880
2048,32,1000,1,10,1,0.04,0.05,0.02,41892
2048,32,1000,1,20,1,0.04,0.05,0.01,41832
2048,32,1000,1,30,1,0.04,0.05,0.02,41932
2048,32,1000,1,40,1,0.04,0.06,0.02,41960
2048,32,1000,1,50,1,0.04,0.04,0.02,41852
2048,32,1000,1,60,1,0.05,0.05,0.02,41352
2048,32,1000,1,70,1,0.04,0.05,0.02,42364
2048,32,1000,1,80,1,0.05,0.05,0.02,42028
2048,32,1000,1,90,1,0.05,0.06,0.01,41696
2048,32,1000,1,100,1,0.05,0.05,0.02,41492
2048,64,10,1,0,1,0.04,0.04,0.01,41800
2048,64,10,1,10,1,0.04,0.04,0.02,41484
2048,64,10,1,20,1,0.04,0.04,0.01,41824
2048,64,10,1,30,1,0.04,0.04,0.01,41476
2048,64,10,1,40,1,0.04,0.04,0.01,41704
2048,64,10,1,50,1,0.04,0.04,0.02,41708
2048,64,10,1,60,1,0.04,0.04,0.02,41628
2048,64,10,1,70,1,0.04,0.04,0.02,41448
2048,64,10,1,80,1,0.04,0.04,0.01,41688
2048,64,10,1,90,1,0.04,0.04,0.01,41472
2048,64,10,1,100,1,0.04,0.04,0.02,41800
2048,64,20,1,0,1,0.04,0.04,0.02,41636
2048,64,20,1,10,1,0.04,0.04,0.02,41260
2048,64,20,1,20,1,0.04,0.04,0.01,41592
2048,64,20,1,30,1,0.03,0.04,0.01,41484
2048,64,20,1,40,1,0.04,0.04,0.01,41548
2048,64,20,1,50,1,0.04,0.04,0.01,41784
2048,64,20,1,60,1,0.04,0.03,0.02,41560
2048,64,20,1,70,1,0.04,0.04,0.02,41000
2048,64,20,1,80,1,0.04,0.04,0.01,41292
2048,64,20,1,90,1,0.04,0.03,0.03,41728
2048,64,20,1,100,1,0.04,0.04,0.02,41732
2048,64,30,1,0,1,0.04,0.04,0.01,41624
2048,64,30,1,10,1,0.04,0.04,0.02,41684
2048,64,30,1,20,1,0.04,0.04,0.01,41752
2048,64,30,1,30,1,0.04,0.04,0.02,41860
2048,64,30,1,40,1,0.04,0.03,0.02,41612
2048,64,30,1,50,1,0.04,0.04,0.02,41600
2048,64,30,1,60,1,0.04,0.04,0.02,41720
2048,64,30,1,70,1,0.04,0.04,0.01,41492
2048,64,30,1,80,1,0.04,0.04,0.02,41600
2048,64,30,1,90,1,0.04,0.04,0.01,41204
2048,64,30,1,100,1,0.04,0.05,0.01,41684
2048,64,40,1,0,1,0.03,0.04,0.02,41348
2048,64,40,1,10,1,0.04,0.04,0.02,41612
2048,64,40,1,20,1,0.04,0.04,0.02,41368
2048,64,40,1,30,1,0.04,0.04,0.01,41740
2048,64,40,1,40,1,0.04,0.04,0.01,41600
2048,64,40,1,50,1,0.04,0.04,0.01,41664
2048,64,40,1,60,1,0.03,0.03,0.03,41892
2048,64,40,1,70,1,0.04,0.04,0.01,41664
2048,64,40,1,80,1,0.04,0.04,0.01,41608
2048,64,40,1,90,1,0.04,0.04,0.02,41216
2048,64,40,1,100,1,0.04,0.03,0.02,41288
2048,64,50,1,0,1,0.04,0.04,0.02,41352
2048,64,50,1,10,1,0.03,0.04,0.02,41432
2048,64,50,1,20,1,0.04,0.04,0.01,41196
2048,64,50,1,30,1,0.04,0.04,0.01,41488
2048,64,50,1,40,1,0.04,0.04,0.02,41244
2048,64,50,1,50,1,0.04,0.04,0.02,41352
2048,64,50,1,60,1,0.04,0.05,0.01,41496
2048,64,50,1,70,1,0.04,0.04,0.02,41632
2048,64,50,1,80,1,0.04,0.05,0.01,41396
2048,64,50,1,90,1,0.04,0.04,0.02,41676
2048,64,50,1,100,1,0.04,0.04,0.01,41424
2048,64,60,1,0,1,0.04,0.04,0.02,41756
2048,64,60,1,10,1,0.04,0.04,0.02,41408
2048,64,60,1,20,1,0.04,0.04,0.02,41804
2048,64,60,1,30,1,0.04,0.04,0.02,41552
2048,64,60,1,40,1,0.04,0.04,0.01,41828
2048,64,60,1,50,1,0.04,0.05,0.01,41608
2048,64,60,1,60,1,0.04,0.04,0.02,41680
2048,64,60,1,70,1,0.03,0.04,0.02,41712
2048,64,60,1,80,1,0.04,0.04,0.02,41496
2048,64,60,1,90,1,0.03,0.04,0.02,41644
2048,64,60,1,100,1,0.04,0.05,0.01,41812
2048,64,100,1,0,1,0.04,0.04,0.01,41836
2048,64,100,1,10,1,0.04,0.04,0.02,41320
2048,64,100,1,20,1,0.04,0.03,0.03,41384
2048,64,100,1,30,1,0.04,0.04,0.02,41548
2048,64,100,1,40,1,0.04,0.04,0.02,41472
2048,64,100,1,50,1,0.04,0.04,0.01,41328
2048,64,100,1,60,1,0.04,0.04,0.02,41684
2048,64,100,1,70,1,0.04,0.04,0.02,41624
2048,64,100,1,80,1,0.04,0.04,0.01,41792
2048,64,100,1,90,1,0.04,0.04,0.02,41620
2048,64,100,1,100,1,0.04,0.04,0.02,41716
2048,64,1000,1,0,1,0.04,0.05,0.01,41568
2048,64,1000,1,10,1,0.04,0.04,0.02,41920
2048,64,1000,1,20,1,0.04,0.05,0.01,41876
2048,64,1000,1,30,1,0.04,0.05,0.02,41720
2048,64,1000,1,40,1,0.04,0.05,0.02,41688
2048,64,1000,1,50,1,0.04,0.05,0.01,41264
2048,64,1000,1,60,1,0.04,0.04,0.02,41380
2048,64,1000,1,70,1,0.04,0.04,0.02,41728
2048,64,1000,1,80,1,0.04,0.05,0.01,41500
2048,64,1000,1,90,1,0.04,0.04,0.02,41568
2048,64,1000,1,100,1,0.04,0.04,0.02,41428
4096,2,10,1,0,1,0.04,0.04,0.02,41568
4096,2,10,1,10,1,0.04,0.04,0.02,41496
4096,2,10,1,20,1,0.04,0.04,0.02,41632
4096,2,10,1,30,1,0.04,0.04,0.02,41568
4096,2,10,1,40,1,0.04,0.04,0.01,41544
4096,2,10,1,50,1,0.04,0.04,0.02,41376
4096,2,10,1,60,1,0.04,0.04,0.02,41624
4096,2,10,1,70,1,0.04,0.04,0.02,41560
4096,2,10,1,80,1,0.04,0.04,0.02,41412
4096,2,10,1,90,1,0.04,0.04,0.02,41872
4096,2,10,1,100,1,0.04,0.04,0.02,41664
4096,2,20,1,0,1,0.04,0.04,0.03,41784
4096,2,20,1,10,1,0.04,0.04,0.02,41468
4096,2,20,1,20,1,0.04,0.05,0.02,41856
4096,2,20,1,30,1,0.04,0.04,0.02,41868
4096,2,20,1,40,1,0.05,0.05,0.02,41640
4096,2,20,1,50,1,0.04,0.05,0.02,41944
4096,2,20,1,60,1,0.05,0.05,0.02,41696
4096,2,20,1,70,1,0.04,0.05,0.02,41884
4096,2,20,1,80,1,0.04,0.05,0.02,41656
4096,2,20,1,90,1,0.04,0.05,0.01,41908
4096,2,20,1,100,1,0.04,0.05,0.01,41292
4096,2,30,1,0,1,0.05,0.05,0.02,42044
4096,2,30,1,10,1,0.04,0.05,0.02,41992
4096,2,30,1,20,1,0.04,0.06,0.01,42316
4096,2,30,1,30,1,0.04,0.05,0.02,41904
4096,2,30,1,40,1,0.04,0.05,0.02,42108
4096,2,30,1,50,1,0.04,0.05,0.02,41872
4096,2,30,1,60,1,0.04,0.05,0.02,42188
4096,2,30,1,70,1,0.04,0.05,0.02,42096
4096,2,30,1,80,1,0.04,0.05,0.02,42236
4096,2,30,1,90,1,0.05,0.05,0.01,42244
4096,2,30,1,100,1,0.05,0.06,0.01,42096
4096,2,40,1,0,1,0.04,0.05,0.02,42172
4096,2,40,1,10,1,0.04,0.05,0.02,42448
4096,2,40,1,20,1,0.04,0.05,0.02,42344
4096,2,40,1,30,1,0.04,0.05,0.02,41668
4096,2,40,1,40,1,0.04,0.05,0.02,42228
4096,2,40,1,50,1,0.04,0.05,0.02,42108
4096,2,40,1,60,1,0.04,0.05,0.02,41652
4096,2,40,1,70,1,0.04,0.05,0.02,41988
4096,2,40,1,80,1,0.04,0.05,0.02,41964
4096,2,40,1,90,1,0.04,0.06,0.01,42152
4096,2,40,1,100,1,0.04,0.05,0.02,42248
4096,2,50,1,0,1,0.04,0.06,0.02,42292
4096,2,50,1,10,1,0.04,0.06,0.01,42364
4096,2,50,1,20,1,0.04,0.06,0.01,42176
4096,2,50,1,30,1,0.04,0.05,0.02,42240
4096,2,50,1,40,1,0.04,0.06,0.01,42256
4096,2,50,1,50,1,0.04,0.05,0.02,42568
4096,2,50,1,60,1,0.04,0.06,0.01,42336
4096,2,50,1,70,1,0.04,0.06,0.02,41984
4096,2,50,1,80,1,0.04,0.05,0.02,42116
4096,2,50,1,90,1,0.04,0.06,0.01,42400
4096,2,50,1,100,1,0.04,0.06,0.01,42044
4096,2,60,1,0,1,0.04,0.05,0.02,41624
4096,2,60,1,10,1,0.04,0.06,0.01,42116
4096,2,60,1,20,1,0.04,0.06,0.01,41836
4096,2,60,1,30,1,0.04,0.06,0.01,42232
4096,2,60,1,40,1,0.05,0.07,0.01,42092
4096,2,60,1,50,1,0.04,0.06,0.02,42328
4096,2,60,1,60,1,0.04,0.05,0.02,42132
4096,2,60,1,70,1,0.04,0.06,0.02,42532
4096,2,60,1,80,1,0.04,0.06,0.02,42232
4096,2,60,1,90,1,0.04,0.05,0.02,42248
4096,2,60,1,100,1,0.04,0.06,0.02,42180
4096,2,100,1,0,1,0.05,0.07,0.01,44228
4096,2,100,1,10,1,0.05,0.06,0.03,43976
4096,2,100,1,20,1,0.05,0.07,0.02,43968
4096,2,100,1,30,1,0.05,0.06,0.02,43920
4096,2,100,1,40,1,0.05,0.06,0.03,43812
4096,2,100,1,50,1,0.05,0.06,0.02,43344
4096,2,100,1,60,1,0.05,0.07,0.02,43988
4096,2,100,1,70,1,0.05,0.07,0.01,43740
4096,2,100,1,80,1,0.05,0.07,0.02,43820
4096,2,100,1,90,1,0.06,0.07,0.02,43340
4096,2,100,1,100,1,0.05,0.06,0.02,43688
4096,2,1000,1,0,1,0.08,0.16,0.04,58216
4096,2,1000,1,10,1,0.08,0.16,0.03,54428
4096,2,1000,1,20,1,0.08,0.15,0.04,57052
4096,2,1000,1,30,1,0.08,0.16,0.03,57400
4096,2,1000,1,40,1,0.08,0.16,0.04,57460
4096,2,1000,1,50,1,0.08,0.17,0.03,58148
4096,2,1000,1,60,1,0.08,0.16,0.03,57232
4096,2,1000,1,70,1,0.07,0.16,0.03,55976
4096,2,1000,1,80,1,0.08,0.17,0.03,56396
4096,2,1000,1,90,1,0.08,0.16,0.03,55044
4096,2,1000,1,100,1,0.08,0.16,0.04,56436
4096,4,10,1,0,1,0.04,0.04,0.02,41608
4096,4,10,1,10,1,0.04,0.04,0.02,41912
4096,4,10,1,20,1,0.03,0.04,0.01,41632
4096,4,10,1,30,1,0.04,0.04,0.02,41412
4096,4,10,1,40,1,0.04,0.04,0.02,41648
4096,4,10,1,50,1,0.04,0.04,0.02,41480
4096,4,10,1,60,1,0.04,0.04,0.02,41500
4096,4,10,1,70,1,0.04,0.04,0.02,41472
4096,4,10,1,80,1,0.04,0.05,0.01,41284
4096,4,10,1,90,1,0.04,0.04,0.02,41688
4096,4,10,1,100,1,0.04,0.04,0.02,41624
4096,4,20,1,0,1,0.05,0.05,0.02,41968
4096,4,20,1,10,1,0.04,0.05,0.01,41740
4096,4,20,1,20,1,0.05,0.05,0.02,41640
4096,4,20,1,30,1,0.04,0.04,0.02,41268
4096,4,20,1,40,1,0.04,0.04,0.02,42128
4096,4,20,1,50,1,0.04,0.04,0.02,41432
4096,4,20,1,60,1,0.04,0.05,0.01,41608
4096,4,20,1,70,1,0.05,0.04,0.02,41736
4096,4,20,1,80,1,0.04,0.05,0.02,41768
4096,4,20,1,90,1,0.04,0.04,0.02,41736
4096,4,20,1,100,1,0.04,0.04,0.02,41744
4096,4,30,1,0,1,0.05,0.05,0.02,42240
4096,4,30,1,10,1,0.05,0.05,0.02,42072
4096,4,30,1,20,1,0.04,0.05,0.02,42540
4096,4,30,1,30,1,0.05,0.05,0.01,42332
4096,4,30,1,40,1,0.05,0.05,0.02,41864
4096,4,30,1,50,1,0.05,0.05,0.01,42004
4096,4,30,1,60,1,0.05,0.05,0.01,42188
4096,4,30,1,70,1,0.05,0.06,0.01,42020
4096,4,30,1,80,1,0.05,0.05,0.02,42480
4096,4,30,1,90,1,0.04,0.05,0.01,41724
4096,4,30,1,100,1,0.05,0.05,0.02,42244
4096,4,40,1,0,1,0.04,0.05,0.02,42444
4096,4,40,1,10,1,0.04,0.06,0.01,42324
4096,4,40,1,20,1,0.04,0.05,0.02,41920
4096,4,40,1,30,1,0.04,0.06,0.01,42248
4096,4,40,1,40,1,0.04,0.05,0.02,42336
4096,4,40,1,50,1,0.04,0.06,0.02,41916
4096,4,40,1,60,1,0.04,0.05,0.02,42312
4096,4,40,1,70,1,0.04,0.05,0.02,42164
4096,4,40,1,80,1,0.04,0.05,0.02,42496
4096,4,40,1,90,1,0.04,0.05,0.02,42256
4096,4,40,1,100,1,0.04,0.06,0.01,42044
4096,4,50,1,0,1,0.04,0.06,0.01,42112
4096,4,50,1,10,1,0.04,0.06,0.01,41912
4096,4,50,1,20,1,0.04,0.06,0.01,41920
4096,4,50,1,30,1,0.04,0.05,0.02,42448
4096,4,50,1,40,1,0.04,0.06,0.02,42136
4096,4,50,1,50,1,0.04,0.06,0.02,42144
4096,4,50,1,60,1,0.04,0.05,0.02,42032
4096,4,50,1,70,1,0.04,0.06,0.02,42308
4096,4,50,1,80,1,0.04,0.06,0.02,41740
4096,4,50,1,90,1,0.04,0.06,0.02,42028
4096,4,50,1,100,1,0.04,0.06,0.01,42400
4096,4,60,1,0,1,0.05,0.06,0.01,42412
4096,4,60,1,10,1,0.04,0.05,0.02,42148
4096,4,60,1,20,1,0.05,0.06,0.02,42412
4096,4,60,1,30,1,0.05,0.06,0.02,41904
4096,4,60,1,40,1,0.05,0.06,0.02,42508
4096,4,60,1,50,1,0.05,0.06,0.02,42168
4096,4,60,1,60,1,0.05,0.06,0.01,42424
4096,4,60,1,70,1,0.04,0.06,0.01,42504
4096,4,60,1,80,1,0.05,0.05,0.02,42276
4096,4,60,1,90,1,0.04,0.06,0.02,42464
4096,4,60,1,100,1,0.05,0.06,0.01,42108
4096,4,100,1,0,1,0.04,0.06,0.02,43096
4096,4,100,1,10,1,0.05,0.07,0.02,43384
4096,4,100,1,20,1,0.04,0.06,0.02,43012
4096,4,100,1,30,1,0.05,0.06,0.02,43368
4096,4,100,1,40,1,0.05,0.07,0.02,43140
4096,4,100,1,50,1,0.05,0.07,0.01,43552
4096,4,100,1,60,1,0.06,0.07,0.02,43240
4096,4,100,1,70,1,0.05,0.07,0.01,43124
4096,4,100,1,80,1,0.05,0.06,0.02,43180
4096,4,100,1,90,1,0.05,0.06,0.03,43160
4096,4,100,1,100,1,0.05,0.06,0.02,43272
4096,4,1000,1,0,1,0.06,0.09,0.03,45856
4096,4,1000,1,10,1,0.06,0.11,0.02,45352
4096,4,1000,1,20,1,0.06,0.10,0.02,45792
4096,4,1000,1,30,1,0.06,0.10,0.02,46316
4096,4,1000,1,40,1,0.07,0.10,0.02,45992
4096,4,1000,1,50,1,0.07,0.10,0.02,45092
4096,4,1000,1,60,1,0.06,0.10,0.02,45744
4096,4,1000,1,70,1,0.07,0.11,0.02,46076
4096,4,1000,1,80,1,0.06,0.10,0.02,45764
4096,4,1000,1,90,1,0.07,0.10,0.02,45844
4096,4,1000,1,100,1,0.07,0.10,0.03,45560
4096,8,10,1,0,1,0.04,0.04,0.01,41624
4096,8,10,1,10,1,0.04,0.04,0.02,41776
4096,8,10,1,20,1,0.04,0.04,0.01,42128
4096,8,10,1,30,1,0.04,0.04,0.02,41712
4096,8,10,1,40,1,0.04,0.04,0.02,41908
4096,8,10,1,50,1,0.04,0.04,0.02,41476
4096,8,10,1,60,1,0.04,0.04,0.02,41692
4096,8,10,1,70,1,0.04,0.04,0.02,41652
4096,8,10,1,80,1,0.04,0.04,0.02,41552
4096,8,10,1,90,1,0.04,0.05,0.01,41836
4096,8,10,1,100,1,0.04,0.05,0.01,41864
4096,8,20,1,0,1,0.04,0.04,0.02,41580
4096,8,20,1,10,1,0.04,0.05,0.01,41820
4096,8,20,1,20,1,0.04,0.05,0.01,41928
4096,8,20,1,30,1,0.04,0.05,0.02,41760
4096,8,20,1,40,1,0.04,0.04,0.02,41680
4096,8,20,1,50,1,0.04,0.04,0.02,41796
4096,8,20,1,60,1,0.04,0.04,0.02,41388
4096,8,20,1,70,1,0.04,0.04,0.02,41696
4096,8,20,1,80,1,0.04,0.04,0.02,42220
4096,8,20,1,90,1,0.04,0.05,0.02,41648
4096,8,20,1,100,1,0.04,0.05,0.01,41540
4096,8,30,1,0,1,0.05,0.05,0.02,42088
4096,8,30,1,10,1,0.05,0.05,0.02,42384
4096,8,30,1,20,1,0.04,0.05,0.02,42016
4096,8,30,1,30,1,0.05,0.06,0.01,41932
4096,8,30,1,40,1,0.05,0.05,0.02,41832
4096,8,30,1,50,1,0.05,0.05,0.02,41908
4096,8,30,1,60,1,0.05,0.05,0.02,41996
4096,8,30,1,70,1,0.05,0.05,0.02,41928
4096,8,30,1,80,1,0.05,0.05,0.02,41972
4096,8,30,1,90,1,0.05,0.05,0.02,42204
4096,8,30,1,100,1,0.05,0.06,0.01,41940
4096,8,40,1,0,1,0.04,0.05,0.02,42236
4096,8,40,1,10,1,0.04,0.05,0.02,42120
4096,8,40,1,20,1,0.04,0.05,0.02,42732
